META Nbins 1500 Nquantiles 101 Nssbin 3 Nsfbin 5 Nnbbin 5
index aa  aai ss lowsf highsf lownb  highnb nsamp q000    q001    q002    q003    q004    q005    q006    q007    q008    q009    q010    q011    q012    q013    q014    q015    q016    q017    q018    q019    q020    q021   q022   q023   q024   q025   q026   q027   q028   q029   q030   q031   q032   q033   q034   q035   q036   q037   q038   q039   q040   q041   q042   q043   q044   q045   q046   q047   q048   q049   q050   q051   q052   q053   q054   q055   q056   q057   q058   q059   q060   q061   q062   q063   q064   q065   q066   q067   q068   q069   q070   q071   q072   q073   q074   q075   q076   q077   q078   q079   q080   q081   q082   q083   q084   q085   q086   q087   q088   q089   q090   q091   q092   q093   q094   q095   q096   q097   q098   q099   q100  
1187  SER 16  L  0.19  0.388  13.801 15.675 1213  -10.374 -8.071  -7.676  -7.418  -7.017  -6.529  -6.26   -6.027  -5.628  -5.454  -5.321  -5.165  -4.894  -4.798  -4.62   -4.38   -4.258  -4.147  -4.056  -3.861  -3.684  -3.56  -3.471 -3.381 -3.231 -3.029 -2.916 -2.804 -2.665 -2.517 -2.46  -2.336 -2.125 -1.991 -1.859 -1.773 -1.657 -1.594 -1.467 -1.337 -1.276 -1.143 -1.008 -0.923 -0.83  -0.73  -0.639 -0.534 -0.415 -0.31  -0.219 -0.128 -0.027 0.104  0.222  0.332  0.553  0.62   0.716  0.845  0.953  1.067  1.159  1.29   1.396  1.496  1.66   1.803  1.921  2.064  2.223  2.443  2.555  2.76   2.903  3.099  3.243  3.383  3.542  3.678  3.916  4.137  4.335  4.441  4.769  5.007  5.189  5.361  5.684  5.885  6.33   6.502  6.727  7.245  7.545  7.849  8.302  9.073  10.175 11.777 15.928
1188  SER 16  L  0.19  0.388  15.675 17.318 661   -10.305 -8.262  -6.955  -6.496  -6.178  -5.659  -5.539  -5.197  -5.033  -4.918  -4.762  -4.688  -4.574  -4.349  -4.174  -3.946  -3.722  -3.523  -3.417  -3.179  -3.056  -2.821 -2.786 -2.735 -2.634 -2.542 -2.379 -2.196 -2.099 -1.892 -1.826 -1.694 -1.594 -1.417 -1.25  -1.14  -1.041 -0.943 -0.831 -0.762 -0.625 -0.455 -0.398 -0.276 -0.134 -0.088 0.036  0.134  0.22   0.302  0.395  0.579  0.721  0.853  1.024  1.158  1.203  1.313  1.425  1.546  1.704  1.737  1.904  2      2.131  2.285  2.392  2.546  2.623  2.692  2.888  2.986  3.097  3.333  3.522  3.677  3.932  4.089  4.256  4.428  4.558  4.74   4.842  4.934  5.085  5.288  5.641  5.802  5.91   6.142  6.489  6.676  7.142  7.441  7.967  8.872  9.541  10.668 11.812 13.856 17.747
1189  SER 16  L  0.19  0.388  17.318 19.321 1098  -9.28   -7.536  -6.778  -6.416  -5.917  -5.773  -5.528  -5.253  -5.028  -4.805  -4.591  -4.396  -4.151  -3.972  -3.712  -3.47   -3.344  -3.253  -2.993  -2.885  -2.711  -2.566 -2.432 -2.313 -2.161 -1.996 -1.804 -1.695 -1.581 -1.447 -1.322 -1.104 -0.981 -0.866 -0.742 -0.661 -0.532 -0.38  -0.242 -0.179 -0.079 0.035  0.11   0.204  0.303  0.512  0.637  0.794  0.908  1.064  1.118  1.185  1.293  1.438  1.553  1.675  1.811  1.91   2.026  2.157  2.258  2.358  2.428  2.567  2.683  2.803  2.878  2.998  3.108  3.222  3.441  3.664  3.812  3.911  3.989  4.184  4.302  4.426  4.557  4.691  4.802  5.04   5.316  5.44   5.546  5.773  5.978  6.128  6.352  6.766  7.086  7.417  7.733  8.25   8.703  9.173  9.778  11.049 12.419 13.731 18.408
1190  SER 16  L  0.19  0.388  19.321 30.5   1147  -11.453 -7.162  -6.298  -6.073  -5.732  -5.278  -4.894  -4.701  -4.424  -4.249  -4.05   -3.727  -3.555  -3.341  -3.191  -2.981  -2.91   -2.727  -2.6    -2.448  -2.273  -2.116 -1.936 -1.731 -1.591 -1.454 -1.357 -1.219 -1.144 -1.043 -0.856 -0.742 -0.66  -0.569 -0.427 -0.325 -0.256 -0.101 0.036  0.137  0.231  0.362  0.462  0.613  0.732  0.84   1.022  1.096  1.187  1.302  1.374  1.486  1.568  1.706  1.777  1.886  1.982  2.071  2.23   2.333  2.439  2.539  2.682  2.781  2.872  2.982  3.091  3.224  3.338  3.466  3.549  3.665  3.748  3.94   4.074  4.214  4.323  4.558  4.734  4.999  5.173  5.395  5.609  5.904  6.132  6.388  6.626  6.888  7.216  7.546  8.245  8.468  8.7    9.034  9.406  10.094 10.888 12.149 12.863 14.731 20.561
1191  SER 16  L  0.388 0.591  5.5    11.049 1233  -12.259 -8.417  -7.828  -7.444  -6.973  -6.735  -6.519  -6.413  -6.179  -5.926  -5.737  -5.421  -5.177  -4.971  -4.899  -4.756  -4.624  -4.404  -4.309  -4.163  -4.078  -3.9   -3.715 -3.602 -3.371 -3.23  -3.087 -2.992 -2.846 -2.688 -2.594 -2.473 -2.36  -2.231 -2.133 -2.06  -1.92  -1.783 -1.683 -1.565 -1.437 -1.312 -1.21  -1.134 -1.05  -0.913 -0.802 -0.69  -0.604 -0.473 -0.386 -0.258 -0.108 0.019  0.11   0.228  0.364  0.489  0.664  0.736  0.816  0.902  1.042  1.124  1.281  1.403  1.584  1.73   1.841  1.943  2.067  2.215  2.342  2.468  2.564  2.7    2.89   2.964  3.092  3.334  3.568  3.719  3.939  4.06   4.275  4.43   4.623  4.726  4.958  5.184  5.328  5.572  5.732  6.043  6.545  6.82   7.179  7.83   9.479  10.779 17.878
1192  SER 16  L  0.388 0.591  11.049 12.558 768   -9.862  -7.984  -7.516  -7.303  -7.049  -6.686  -6.446  -6.143  -5.926  -5.745  -5.604  -5.418  -5.243  -5.089  -4.82   -4.55   -4.496  -4.325  -4.262  -4.153  -3.922  -3.787 -3.611 -3.428 -3.254 -3.147 -2.97  -2.835 -2.582 -2.446 -2.355 -2.202 -2.102 -1.98  -1.824 -1.674 -1.513 -1.403 -1.321 -1.255 -1.186 -1.138 -0.979 -0.851 -0.756 -0.653 -0.527 -0.421 -0.268 -0.149 -0.024 0.068  0.173  0.285  0.381  0.49   0.572  0.677  0.784  0.918  0.985  1.108  1.188  1.279  1.423  1.497  1.555  1.729  1.921  2.077  2.254  2.427  2.598  2.704  2.776  2.918  3.013  3.221  3.438  3.578  3.878  4.014  4.286  4.478  4.602  4.751  5.062  5.508  5.703  5.926  6.139  6.33   6.705  7.525  8.01   8.338  8.786  9.336  10.404 11.233 19.595
1193  SER 16  L  0.388 0.591  12.558 13.982 1531  -9.424  -8.044  -7.488  -7.147  -6.885  -6.592  -6.264  -5.823  -5.558  -5.262  -5.082  -4.816  -4.618  -4.41   -4.244  -4.117  -3.904  -3.683  -3.589  -3.463  -3.337  -3.205 -3.079 -3.014 -2.896 -2.766 -2.64  -2.567 -2.464 -2.333 -2.122 -1.967 -1.852 -1.653 -1.516 -1.367 -1.268 -1.128 -1.015 -0.902 -0.767 -0.612 -0.497 -0.379 -0.301 -0.228 -0.108 -0.025 0.058  0.133  0.257  0.366  0.482  0.61   0.707  0.87   0.943  1.049  1.151  1.259  1.398  1.543  1.624  1.721  1.836  1.913  2.052  2.147  2.267  2.399  2.469  2.63   2.769  2.856  3.026  3.172  3.284  3.449  3.641  3.816  3.94   4.076  4.352  4.515  4.685  4.867  5.09   5.342  5.561  5.843  6.091  6.392  6.698  7.089  7.494  8.005  8.56   9.248  10.312 11.436 28.959
1194  SER 16  L  0.388 0.591  13.982 15.688 598   -9.918  -8.113  -6.751  -6.417  -5.97   -5.76   -5.577  -5.151  -5.037  -4.719  -4.526  -4.279  -4.061  -3.903  -3.741  -3.599  -3.394  -3.274  -3.137  -3.033  -2.868  -2.765 -2.675 -2.578 -2.491 -2.351 -2.24  -2.043 -1.937 -1.735 -1.579 -1.459 -1.254 -1.174 -1.02  -0.846 -0.754 -0.636 -0.57  -0.409 -0.253 -0.186 -0.132 -0.028 0.04   0.095  0.292  0.45   0.505  0.582  0.686  0.73   0.859  0.933  1.039  1.13   1.225  1.297  1.37   1.424  1.596  1.755  1.893  2.034  2.118  2.283  2.366  2.509  2.557  2.661  2.746  2.849  2.972  3.103  3.204  3.253  3.319  3.488  3.603  3.832  4.043  4.139  4.349  4.551  4.89   5.108  5.227  5.516  5.722  5.911  6.151  6.29   6.489  6.815  7.155  7.617  8.411  8.726  9.544  11.444 25.985
1195  SER 16  L  0.388 0.591  15.688 30.5   1179  -8.622  -7.051  -6.25   -5.952  -5.352  -5.011  -4.561  -4.23   -3.869  -3.708  -3.471  -3.228  -3.061  -2.879  -2.744  -2.573  -2.37   -2.263  -2.146  -2.024  -1.923  -1.827 -1.668 -1.576 -1.459 -1.365 -1.272 -1.212 -1.154 -1.002 -0.873 -0.774 -0.663 -0.53  -0.444 -0.351 -0.208 -0.125 0.009  0.123  0.211  0.297  0.417  0.519  0.713  0.843  0.958  1.06   1.134  1.215  1.327  1.406  1.452  1.536  1.641  1.707  1.814  1.961  2.122  2.214  2.343  2.488  2.599  2.733  2.796  2.929  3.063  3.213  3.455  3.605  3.829  3.91   4.014  4.113  4.24   4.434  4.576  4.784  4.873  5.11   5.296  5.447  5.663  5.848  6.091  6.216  6.35   6.612  6.832  7.021  7.65   8.014  8.194  8.695  9.046  9.765  10.08  10.992 11.899 13.218 18.7  
1196  SER 16  L  0.591 1      5.5    7.91   1362  -18.171 -6.473  -5.141  -4.794  -4.395  -4.205  -3.924  -3.737  -3.601  -3.457  -3.303  -3.097  -3.017  -2.904  -2.834  -2.75   -2.672  -2.578  -2.492  -2.359  -2.284  -2.199 -2.091 -1.991 -1.938 -1.873 -1.798 -1.748 -1.65  -1.569 -1.467 -1.378 -1.302 -1.202 -1.131 -1.079 -1.024 -0.955 -0.84  -0.775 -0.697 -0.616 -0.555 -0.455 -0.361 -0.277 -0.188 -0.122 -0.065 0.006  0.064  0.148  0.232  0.309  0.364  0.424  0.472  0.536  0.619  0.702  0.764  0.867  0.935  1.014  1.091  1.215  1.268  1.353  1.447  1.508  1.575  1.642  1.757  1.857  1.978  2.077  2.164  2.312  2.427  2.578  2.714  2.835  2.964  3.063  3.268  3.466  3.688  3.927  4.177  4.422  4.585  4.882  5.101  5.403  5.724  6.065  6.397  6.926  7.694  9.431  22.211
1197  SER 16  L  0.591 1      7.91   9.431  735   -7.752  -5.34   -4.832  -4.365  -4.108  -3.865  -3.632  -3.466  -3.296  -3.159  -3.071  -2.98   -2.906  -2.719  -2.614  -2.558  -2.456  -2.35   -2.251  -2.137  -2.047  -1.913 -1.836 -1.722 -1.595 -1.557 -1.455 -1.405 -1.32  -1.262 -1.189 -1.136 -1.03  -0.985 -0.938 -0.838 -0.75  -0.723 -0.641 -0.498 -0.454 -0.385 -0.338 -0.304 -0.208 -0.181 -0.146 -0.086 -0.049 0.02   0.075  0.147  0.219  0.303  0.381  0.423  0.513  0.56   0.611  0.681  0.741  0.832  0.918  0.98   1.082  1.146  1.272  1.397  1.453  1.544  1.68   1.773  1.825  1.89   1.946  2.058  2.118  2.165  2.31   2.45   2.624  2.723  2.9    2.986  3.07   3.162  3.386  3.547  3.734  3.878  4.061  4.329  4.703  5.01   5.726  6.28   6.943  7.487  8.965  10.609 17.962
1198  SER 16  L  0.591 1      9.431  10.835 879   -7.315  -5.452  -4.939  -4.59   -4.3    -4.159  -3.829  -3.626  -3.388  -3.257  -2.961  -2.842  -2.775  -2.613  -2.512  -2.46   -2.316  -2.235  -2.077  -1.996  -1.888  -1.843 -1.768 -1.684 -1.609 -1.534 -1.456 -1.293 -1.21  -1.134 -1.069 -0.977 -0.94  -0.88  -0.817 -0.692 -0.596 -0.518 -0.452 -0.379 -0.307 -0.197 -0.148 -0.053 0.02   0.071  0.202  0.278  0.35   0.449  0.538  0.663  0.74   0.796  0.926  1.02   1.072  1.124  1.23   1.314  1.381  1.454  1.508  1.579  1.653  1.753  1.808  1.929  2.033  2.149  2.241  2.326  2.403  2.439  2.517  2.604  2.693  2.777  2.927  3.07   3.261  3.349  3.509  3.709  3.839  3.98   4.099  4.323  4.524  4.693  4.864  5.129  5.351  5.705  6.033  6.244  6.772  7.702  8.872  10.054 16.431
1199  SER 16  L  0.591 1      10.835 12.433 1317  -20.056 -5.636  -5.032  -4.585  -4.166  -3.96   -3.652  -3.452  -3.344  -3.146  -3.047  -2.896  -2.816  -2.746  -2.633  -2.517  -2.438  -2.348  -2.269  -2.147  -2.086  -1.984 -1.891 -1.792 -1.688 -1.545 -1.447 -1.337 -1.247 -1.196 -1.127 -1.053 -0.985 -0.901 -0.85  -0.763 -0.687 -0.612 -0.476 -0.372 -0.322 -0.242 -0.133 -0.048 0.024  0.129  0.188  0.31   0.382  0.443  0.519  0.62   0.68   0.781  0.867  0.967  1.059  1.144  1.192  1.315  1.398  1.45   1.563  1.655  1.747  1.808  1.891  2.013  2.118  2.215  2.305  2.387  2.453  2.545  2.726  2.827  2.952  3.055  3.13   3.251  3.339  3.528  3.643  3.765  3.949  4.222  4.332  4.543  4.757  5.005  5.286  5.71   6.067  6.368  6.809  7.632  8.392  9.45   11.129 12.85  18.159
1200  SER 16  L  0.591 1      12.433 30.5   1014  -20.033 -6.197  -5.315  -4.825  -4.44   -4.001  -3.61   -3.446  -3.195  -2.929  -2.793  -2.621  -2.548  -2.453  -2.375  -2.289  -2.164  -2.039  -1.942  -1.858  -1.793  -1.701 -1.616 -1.491 -1.421 -1.305 -1.193 -1.11  -1.046 -0.926 -0.831 -0.773 -0.694 -0.624 -0.543 -0.486 -0.379 -0.29  -0.183 -0.125 -0.056 0.022  0.132  0.241  0.338  0.459  0.5    0.58   0.678  0.762  0.854  0.917  1.028  1.115  1.172  1.255  1.352  1.447  1.558  1.652  1.705  1.807  1.89   1.977  2.102  2.182  2.271  2.346  2.432  2.581  2.654  2.771  2.832  2.963  3.037  3.206  3.302  3.465  3.744  3.876  3.997  4.134  4.328  4.496  4.727  4.893  5.143  5.332  5.568  5.653  5.982  6.272  6.602  6.836  7.278  8.068  8.785  9.628  11.038 14.147 50.941
1201  THR 17  E  0     0.027  5.5    23.008 434   -10.186 -8.042  -7.075  -6.419  -6.178  -5.61   -5.184  -4.957  -4.785  -4.446  -4.349  -4.129  -3.803  -3.587  -3.381  -3.2    -2.959  -2.908  -2.799  -2.578  -2.431  -2.349 -2.133 -1.76  -1.597 -1.545 -1.39  -1.336 -1.269 -1.188 -1.11  -0.94  -0.794 -0.743 -0.677 -0.574 -0.323 -0.248 -0.145 -0.069 0.079  0.14   0.248  0.399  0.662  0.979  1.157  1.277  1.361  1.478  1.577  1.623  1.794  2.002  2.076  2.183  2.314  2.378  2.557  2.656  2.817  2.871  3.075  3.318  3.617  3.849  4.053  4.146  4.398  4.462  4.593  4.678  4.754  4.873  4.982  5.113  5.262  5.58   5.684  5.822  6.032  6.209  6.487  6.798  6.951  7.076  7.52   7.776  7.942  8.269  8.592  8.974  9.537  10.111 10.983 11.264 12.103 13.126 14.039 17.026 21.596
1202  THR 17  E  0     0.027  23.008 25.078 468   -11.547 -9.115  -7.882  -7.218  -7.014  -6.615  -6.384  -6.015  -5.542  -5.11   -4.746  -4.451  -4.325  -4.104  -3.661  -3.496  -3.375  -3.292  -3.172  -2.944  -2.726  -2.647 -2.566 -2.472 -2.364 -2.159 -2.051 -1.942 -1.877 -1.772 -1.719 -1.469 -1.371 -1.321 -1.174 -1.077 -0.878 -0.676 -0.29  -0.165 -0.072 0.121  0.213  0.32   0.368  0.492  0.552  0.682  0.872  1.082  1.209  1.404  1.549  1.772  1.827  1.857  2.15   2.175  2.259  2.468  2.687  2.784  3.029  3.203  3.429  3.609  3.655  3.82   4.013  4.102  4.231  4.288  4.522  4.646  4.798  4.928  5.245  5.422  5.607  5.721  5.978  6.233  6.434  6.964  7.111  7.526  7.707  7.926  8.035  8.242  8.697  9.096  9.288  9.699  10.427 10.707 11.234 12.066 12.796 13.804 23.409
1203  THR 17  E  0     0.027  25.078 26.879 603   -12.499 -8.039  -6.834  -6.723  -6.396  -5.844  -5.28   -5.082  -4.958  -4.695  -4.499  -4.216  -4.039  -3.835  -3.585  -3.44   -3.119  -2.726  -2.555  -2.437  -2.208  -2.047 -1.978 -1.852 -1.78  -1.7   -1.55  -1.464 -1.291 -1.223 -1.123 -1.026 -0.839 -0.727 -0.661 -0.502 -0.339 -0.226 -0.187 -0.102 0.124  0.231  0.389  0.529  0.756  0.854  0.942  1.066  1.227  1.423  1.574  1.631  1.74   1.956  2.198  2.293  2.335  2.386  2.544  2.76   3.051  3.208  3.29   3.46   3.64   3.726  3.89   4.019  4.156  4.424  4.903  5.013  5.144  5.256  5.472  5.643  5.919  6.114  6.327  6.485  6.731  6.877  6.974  7.21   7.493  7.762  8.298  8.575  8.746  9.114  9.45   9.712  10.052 10.489 10.937 11.288 12.084 12.919 14.111 16.377 22.83 
1204  THR 17  E  0     0.027  26.879 28.919 505   -12.737 -9.567  -8.033  -6.88   -6.594  -6.375  -6.249  -5.967  -5.718  -5.464  -5.195  -4.877  -4.671  -4.404  -4.075  -3.909  -3.734  -3.611  -3.369  -3.079  -3.001  -2.733 -2.631 -2.416 -2.206 -2.068 -1.938 -1.854 -1.742 -1.638 -1.523 -1.408 -1.345 -1.2   -1.021 -0.963 -0.896 -0.75  -0.551 -0.414 -0.29  -0.018 0.175  0.345  0.464  0.637  0.732  0.863  0.942  1.041  1.142  1.368  1.425  1.492  1.588  1.72   1.754  1.785  2.13   2.243  2.305  2.472  2.626  2.694  2.8    2.906  2.971  3.094  3.236  3.362  3.47   3.845  3.955  4.048  4.424  4.767  4.87   4.963  5.266  5.419  5.691  6.017  6.188  6.34   6.52   6.685  7.011  7.234  7.545  7.799  8.299  8.685  9.29   10.025 11.027 11.619 11.836 12.258 13.154 15.335 19.096
1205  THR 17  E  0     0.027  28.919 30.5   461   -10.608 -8.485  -8.005  -7.701  -7.397  -7.077  -6.595  -6.12   -5.932  -5.771  -5.43   -5.312  -5.133  -5.019  -4.838  -4.737  -4.607  -4.483  -4.173  -4.02   -3.799  -3.642 -3.557 -3.374 -3.234 -2.943 -2.873 -2.784 -2.514 -2.358 -2.197 -2.071 -1.965 -1.882 -1.719 -1.538 -1.438 -1.295 -1.196 -1.043 -0.97  -0.809 -0.735 -0.683 -0.594 -0.379 -0.225 -0.054 0.112  0.271  0.394  0.478  0.55   0.667  0.755  0.894  1.021  1.226  1.369  1.424  1.657  1.702  1.841  1.957  2.101  2.195  2.365  2.54   2.679  2.983  3.148  3.194  3.277  3.441  3.566  3.714  3.799  4.012  4.061  4.205  4.52   4.688  4.853  5.11   5.349  5.457  5.691  6.133  6.477  6.81   7.089  7.413  7.72   8.069  8.314  8.912  9.317  9.758  10.84  13.781 17.592
1206  THR 17  E  0.027 0.176  5.5    18.28  606   -11.38  -9.737  -8.766  -8.261  -7.942  -7.592  -7.244  -6.789  -6.633  -6.378  -6.051  -5.653  -5.363  -5.182  -5.081  -4.913  -4.839  -4.657  -4.486  -4.384  -4.171  -3.907 -3.648 -3.474 -3.379 -3.204 -3.117 -2.984 -2.835 -2.754 -2.614 -2.463 -2.318 -2.127 -1.891 -1.777 -1.715 -1.644 -1.529 -1.439 -1.308 -1.19  -0.962 -0.844 -0.699 -0.665 -0.503 -0.356 -0.19  0.051  0.197  0.331  0.474  0.593  0.707  0.777  0.858  0.923  1.08   1.148  1.306  1.492  1.609  1.657  1.781  1.907  2.027  2.202  2.299  2.474  2.62   2.88   3.124  3.235  3.365  3.496  3.623  3.734  3.84   4.052  4.204  4.317  4.43   4.715  5.011  5.243  5.553  6.036  6.609  6.754  7.143  7.641  7.991  8.582  9.132  9.761  10.149 10.525 12.004 12.844 16.145
1207  THR 17  E  0.027 0.176  18.28  20.225 522   -11.138 -8.85   -8.373  -7.796  -7.216  -6.687  -6.503  -6.235  -5.941  -5.615  -5.366  -5.116  -4.98   -4.736  -4.624  -4.368  -4.228  -4.056  -3.782  -3.554  -3.425  -3.303 -3.184 -3.062 -2.927 -2.62  -2.443 -2.278 -2.174 -1.924 -1.581 -1.457 -1.346 -1.246 -1.117 -1.07  -0.969 -0.884 -0.808 -0.667 -0.606 -0.444 -0.371 -0.244 -0.13  0.047  0.103  0.223  0.327  0.501  0.684  0.803  0.877  0.955  1.022  1.172  1.368  1.611  1.645  1.702  1.758  1.853  1.946  2.015  2.169  2.387  2.577  2.661  2.798  2.913  3.031  3.114  3.234  3.435  3.61   3.784  3.954  4.023  4.185  4.316  4.487  4.574  4.82   4.959  5.346  5.518  5.816  6.093  6.29   6.514  6.76   6.959  7.538  7.931  8.296  8.873  9.427  9.866  11.228 12.253 17.78 
1208  THR 17  E  0.027 0.176  20.225 22.045 477   -13.197 -11.367 -9.778  -9.06   -8.415  -7.677  -7.355  -7.048  -6.799  -6.405  -5.923  -5.75   -5.597  -5.474  -5.323  -5.167  -5.058  -4.803  -4.475  -4.295  -4.063  -3.831 -3.58  -3.362 -3.267 -3.146 -3.034 -2.866 -2.805 -2.675 -2.585 -2.449 -2.318 -2.145 -1.998 -1.703 -1.608 -1.53  -1.417 -1.284 -1.105 -0.929 -0.865 -0.767 -0.654 -0.597 -0.392 -0.285 -0.143 -0.022 0.008  0.207  0.34   0.543  0.641  0.819  0.913  1.083  1.244  1.335  1.474  1.601  1.666  1.77   2.016  2.293  2.45   2.685  2.778  2.911  3.151  3.274  3.347  3.61   3.826  4.069  4.148  4.226  4.383  4.601  4.953  5.099  5.216  5.347  5.537  5.651  5.915  6.272  6.324  6.614  6.979  7.11   7.334  7.698  8.146  8.731  8.885  9.388  10.705 13.32  15.464
1209  THR 17  E  0.027 0.176  22.045 24.335 437   -14.453 -9.869  -9.244  -8.851  -8.147  -7.655  -7.293  -6.849  -6.316  -6.13   -5.83   -5.374  -4.983  -4.683  -4.59   -4.48   -4.188  -4.032  -3.929  -3.695  -3.433  -3.311 -3.19  -3.081 -2.933 -2.782 -2.566 -2.497 -2.423 -2.25  -2.062 -1.861 -1.774 -1.7   -1.568 -1.462 -1.331 -1.254 -1.192 -1.096 -0.877 -0.751 -0.647 -0.529 -0.402 -0.196 -0.023 0.049  0.287  0.413  0.538  0.587  0.711  0.886  0.914  1.135  1.34   1.573  1.796  1.987  2.14   2.465  2.582  2.809  2.911  3.131  3.241  3.328  3.379  3.562  3.633  3.736  3.809  4.169  4.34   4.505  4.605  4.784  4.968  5.159  5.321  5.5    5.595  5.678  6.019  6.342  6.722  6.865  7.263  7.521  7.916  8.145  8.603  8.9    9.397  9.822  10.038 11.135 11.865 14.553 23.341
1210  THR 17  E  0.027 0.176  24.335 30.5   513   -12.077 -10.794 -9.957  -9.592  -9.185  -8.78   -8.412  -7.934  -7.581  -7.376  -7.057  -6.771  -6.469  -6.077  -5.928  -5.674  -5.368  -5.099  -4.816  -4.638  -4.279  -4.106 -3.958 -3.774 -3.666 -3.508 -3.401 -3.216 -3.082 -2.972 -2.712 -2.597 -2.48  -2.254 -2.129 -2.069 -1.97  -1.92  -1.782 -1.64  -1.457 -1.293 -1.187 -0.951 -0.767 -0.618 -0.468 -0.295 -0.214 -0.106 0.014  0.097  0.206  0.354  0.432  0.504  0.752  0.821  0.944  1.033  1.157  1.245  1.297  1.412  1.547  1.614  1.764  1.908  2.011  2.066  2.184  2.311  2.421  2.67   2.783  3.09   3.386  3.699  3.873  4.279  4.542  4.702  4.884  5.056  5.255  5.502  5.802  6.112  6.551  6.945  7.119  7.222  7.601  7.799  8.504  8.913  9.736  10.345 11.85  13.113 15.887
1211  THR 17  E  0.176 0.368  5.5    14.943 510   -12.827 -8.773  -8.245  -7.539  -7.197  -6.662  -6.283  -5.943  -5.575  -5.27   -4.874  -4.589  -4.435  -4.277  -4.122  -3.999  -3.797  -3.638  -3.537  -3.382  -3.185  -3.079 -2.983 -2.826 -2.725 -2.671 -2.458 -2.291 -2.096 -1.969 -1.863 -1.702 -1.605 -1.416 -1.385 -1.306 -1.128 -1.053 -0.99  -0.868 -0.783 -0.697 -0.61  -0.452 -0.331 -0.255 -0.161 -0.066 0.166  0.336  0.422  0.502  0.677  0.815  0.852  0.951  1.023  1.046  1.167  1.29   1.361  1.445  1.538  1.661  1.856  2.004  2.099  2.238  2.328  2.358  2.442  2.469  2.583  2.681  2.8    3.157  3.367  3.443  3.597  3.767  3.849  3.979  4.223  4.735  4.936  5.119  5.267  5.433  5.7    5.875  5.991  6.424  6.88   7.028  7.402  7.612  7.972  8.396  9.772  11.446 19.066
1212  THR 17  E  0.176 0.368  14.943 16.577 315   -10.91  -9.741  -8.421  -7.81   -7.506  -7.031  -6.848  -6.357  -6.215  -5.896  -5.633  -5.355  -5.034  -4.853  -4.579  -4.431  -4.276  -4.19   -4.111  -3.908  -3.836  -3.763 -3.632 -3.472 -3.186 -3.077 -2.883 -2.792 -2.59  -2.361 -2.208 -2.007 -1.864 -1.753 -1.658 -1.551 -1.296 -1.082 -1.053 -0.96  -0.872 -0.783 -0.614 -0.566 -0.49  -0.366 -0.265 -0.162 -0.071 0.018  0.081  0.314  0.357  0.423  0.477  0.581  0.61   0.736  0.826  0.926  0.983  1.068  1.242  1.378  1.515  1.784  1.919  2.024  2.18   2.491  2.672  2.853  2.887  3.128  3.401  3.588  3.723  3.897  3.964  4.207  4.491  4.66   4.855  4.942  5.091  5.337  5.764  5.848  6.213  6.45   6.566  6.732  6.928  7.235  7.699  7.806  8.472  9.126  10.193 10.935 13.17 
1213  THR 17  E  0.176 0.368  16.577 18.035 663   -13.071 -9.638  -8.779  -8.087  -7.578  -7.1    -6.753  -6.415  -6.265  -5.861  -5.584  -5.398  -5.021  -4.692  -4.457  -4.284  -4.13   -3.87   -3.739  -3.517  -3.407  -3.21  -3.094 -2.956 -2.806 -2.661 -2.52  -2.415 -2.295 -2.092 -1.987 -1.817 -1.733 -1.665 -1.546 -1.415 -1.335 -1.164 -1.099 -1.02  -0.94  -0.803 -0.72  -0.619 -0.467 -0.362 -0.306 -0.247 -0.153 -0.034 0.072  0.125  0.285  0.436  0.517  0.561  0.709  0.912  0.999  1.195  1.304  1.367  1.529  1.658  1.771  1.888  2.017  2.266  2.435  2.517  2.666  2.858  2.948  3.074  3.28   3.382  3.497  3.672  3.892  4      4.236  4.332  4.359  4.535  4.854  5.037  5.207  5.477  5.668  5.852  6.09   6.357  6.428  6.902  7.333  8.059  8.961  9.494  11.334 12.256 13.473
1214  THR 17  E  0.176 0.368  18.035 19.953 514   -11.566 -9.406  -8.191  -7.634  -7.319  -6.795  -6.524  -6.123  -5.813  -5.648  -5.504  -5.288  -5.069  -4.86   -4.629  -4.271  -4.086  -3.923  -3.72   -3.605  -3.402  -3.184 -3.068 -2.996 -2.831 -2.72  -2.543 -2.43  -2.288 -2.174 -2.101 -2.001 -1.822 -1.701 -1.607 -1.446 -1.282 -1.14  -0.95  -0.826 -0.762 -0.687 -0.611 -0.507 -0.416 -0.156 -0.114 -0.005 0.067  0.133  0.292  0.349  0.486  0.557  0.66   0.751  0.913  1.059  1.117  1.231  1.431  1.512  1.568  1.64   1.694  1.823  1.955  2.063  2.246  2.386  2.538  2.63   2.766  2.93   3.057  3.295  3.347  3.509  3.622  3.795  4.154  4.257  4.454  4.617  4.836  5.315  5.411  5.609  5.913  6.128  6.233  6.466  6.865  7.296  7.714  8.261  8.639  9.908  10.754 13.549 14.822
