META Nbins 1500 Nquantiles 101 Nssbin 3 Nsfbin 5 Nnbbin 5
index aa  aai ss lowsf highsf lownb  highnb nsamp q000   q001   q002   q003   q004   q005   q006   q007   q008   q009   q010   q011   q012   q013   q014   q015   q016   q017   q018   q019   q020   q021   q022   q023   q024   q025   q026   q027   q028   q029   q030   q031   q032   q033   q034   q035   q036   q037   q038   q039   q040   q041   q042   q043   q044   q045   q046   q047   q048   q049   q050   q051   q052   q053   q054   q055   q056   q057   q058   q059   q060   q061   q062   q063   q064   q065   q066   q067   q068   q069   q070   q071   q072   q073   q074   q075   q076   q077   q078   q079   q080   q081   q082   q083   q084   q085   q086   q087   q088   q089   q090    q091    q092    q093    q094    q095    q096    q097    q098    q099      q100     
1026  PHE 5   L  0     0.002  5.5    23.244 513   -6.015 -5.549 -5.413 -5.308 -5.223 -5.1   -5.008 -4.921 -4.876 -4.769 -4.703 -4.652 -4.598 -4.558 -4.511 -4.471 -4.451 -4.397 -4.365 -4.331 -4.291 -4.273 -4.244 -4.195 -4.163 -4.128 -4.095 -4.066 -4.021 -3.967 -3.923 -3.851 -3.822 -3.795 -3.783 -3.755 -3.735 -3.711 -3.682 -3.634 -3.558 -3.527 -3.506 -3.479 -3.441 -3.397 -3.366 -3.335 -3.302 -3.271 -3.251 -3.218 -3.181 -3.168 -3.122 -3.087 -3.056 -3.013 -2.994 -2.933 -2.908 -2.825 -2.807 -2.77  -2.721 -2.706 -2.684 -2.65  -2.619 -2.571 -2.548 -2.516 -2.485 -2.424 -2.393 -2.332 -2.28  -2.227 -2.16  -2.115 -2.053 -1.977 -1.901 -1.817 -1.761 -1.663 -1.557 -1.51  -1.441 -1.344 -1.274  -1.182  -1.024  -0.829  -0.544  -0.31   0.119   0.338   0.822   3.073     7.973    
1027  PHE 5   L  0     0.002  23.244 24.918 531   -5.991 -5.565 -5.288 -5.061 -4.911 -4.832 -4.79  -4.749 -4.694 -4.636 -4.583 -4.559 -4.535 -4.523 -4.464 -4.447 -4.426 -4.397 -4.352 -4.308 -4.291 -4.224 -4.182 -4.137 -4.096 -4.054 -4.041 -4     -3.978 -3.944 -3.926 -3.903 -3.851 -3.832 -3.804 -3.763 -3.732 -3.704 -3.689 -3.637 -3.61  -3.596 -3.582 -3.552 -3.513 -3.491 -3.457 -3.435 -3.392 -3.365 -3.327 -3.295 -3.253 -3.231 -3.184 -3.125 -3.107 -3.067 -3.015 -2.984 -2.969 -2.93  -2.902 -2.889 -2.847 -2.814 -2.777 -2.73  -2.688 -2.665 -2.615 -2.568 -2.498 -2.46  -2.444 -2.39  -2.304 -2.242 -2.221 -2.174 -2.075 -2.03  -1.995 -1.942 -1.918 -1.811 -1.711 -1.586 -1.535 -1.379 -1.203  -1.096  -0.994  -0.865  -0.464  -0.13   0.351   0.79    1.6     6.013     20.447   
1028  PHE 5   L  0     0.002  24.918 26.385 288   -6.61  -5.839 -5.506 -5.413 -5.211 -5.092 -5.023 -4.982 -4.932 -4.847 -4.798 -4.732 -4.676 -4.629 -4.54  -4.521 -4.466 -4.403 -4.359 -4.294 -4.18  -4.158 -4.109 -4.081 -4.034 -4.012 -3.99  -3.967 -3.935 -3.901 -3.875 -3.866 -3.804 -3.785 -3.762 -3.729 -3.708 -3.676 -3.642 -3.615 -3.571 -3.536 -3.487 -3.446 -3.412 -3.371 -3.321 -3.295 -3.278 -3.201 -3.172 -3.152 -3.113 -3.079 -3.035 -2.99  -2.967 -2.928 -2.911 -2.883 -2.847 -2.825 -2.793 -2.767 -2.719 -2.687 -2.632 -2.594 -2.559 -2.499 -2.475 -2.444 -2.401 -2.384 -2.348 -2.331 -2.296 -2.257 -2.216 -2.15  -2.083 -2.041 -2.007 -1.873 -1.841 -1.812 -1.775 -1.597 -1.563 -1.422 -1.258  -1.175  -0.982  -0.91   -0.571  -0.3    -0.069  0.557   1.091   2.341     52.637   
1029  PHE 5   L  0     0.002  26.385 28.263 481   -7.229 -5.804 -5.423 -5.195 -5.079 -4.989 -4.878 -4.776 -4.708 -4.652 -4.594 -4.551 -4.495 -4.449 -4.411 -4.369 -4.35  -4.324 -4.271 -4.238 -4.172 -4.135 -4.12  -4.077 -4.047 -4.026 -3.964 -3.933 -3.886 -3.867 -3.831 -3.789 -3.744 -3.714 -3.697 -3.668 -3.645 -3.597 -3.557 -3.532 -3.499 -3.476 -3.441 -3.393 -3.366 -3.34  -3.289 -3.258 -3.24  -3.199 -3.175 -3.147 -3.127 -3.092 -3.066 -3.045 -2.992 -2.957 -2.915 -2.856 -2.825 -2.802 -2.772 -2.736 -2.687 -2.656 -2.601 -2.56  -2.502 -2.457 -2.412 -2.384 -2.363 -2.28  -2.228 -2.192 -2.152 -2.081 -2.022 -1.98  -1.918 -1.79  -1.766 -1.729 -1.661 -1.564 -1.454 -1.33  -1.153 -1.045 -1.006  -0.883  -0.714  -0.385  -0.253  0.333   1.252   2.122   2.87    4.754     8.852    
1030  PHE 5   L  0     0.002  28.263 30.5   472   -5.287 -5.097 -4.996 -4.857 -4.818 -4.729 -4.688 -4.634 -4.593 -4.543 -4.45  -4.428 -4.355 -4.284 -4.257 -4.197 -4.173 -4.141 -4.111 -4.088 -4.056 -4.033 -3.999 -3.955 -3.944 -3.908 -3.878 -3.831 -3.801 -3.769 -3.759 -3.724 -3.681 -3.663 -3.65  -3.629 -3.614 -3.589 -3.538 -3.482 -3.468 -3.388 -3.352 -3.284 -3.259 -3.214 -3.192 -3.14  -3.109 -3.049 -3.026 -2.996 -2.979 -2.958 -2.94  -2.914 -2.892 -2.853 -2.817 -2.783 -2.743 -2.718 -2.66  -2.637 -2.601 -2.578 -2.543 -2.522 -2.502 -2.467 -2.38  -2.304 -2.254 -2.222 -2.165 -2.139 -2.108 -2.043 -1.947 -1.881 -1.778 -1.683 -1.584 -1.535 -1.457 -1.396 -1.325 -1.243 -1.186 -1.107 -0.959  -0.823  -0.661  -0.249  0.213   0.978   1.308   1.768   2.595   3.368     6.841    
1031  PHE 5   L  0.002 0.028  5.5    21.676 419   -5.574 -5.205 -5.064 -4.837 -4.609 -4.549 -4.422 -4.319 -4.288 -4.258 -4.187 -4.095 -4.036 -3.956 -3.926 -3.854 -3.815 -3.791 -3.754 -3.687 -3.645 -3.618 -3.546 -3.513 -3.462 -3.444 -3.41  -3.354 -3.311 -3.284 -3.237 -3.22  -3.197 -3.144 -3.099 -3.067 -3.028 -3.006 -2.986 -2.959 -2.938 -2.902 -2.861 -2.846 -2.814 -2.777 -2.724 -2.696 -2.673 -2.627 -2.606 -2.589 -2.536 -2.508 -2.482 -2.45  -2.429 -2.404 -2.376 -2.346 -2.316 -2.3   -2.278 -2.228 -2.185 -2.157 -2.129 -2.103 -2.067 -2.011 -1.939 -1.918 -1.895 -1.839 -1.808 -1.776 -1.694 -1.644 -1.628 -1.573 -1.513 -1.346 -1.264 -1.178 -1.132 -1.045 -0.881 -0.621 -0.472 -0.401 -0.313  -0.084  0.347   0.564   0.703   1.045   1.299   1.899   2.444   6.629     17.745   
1032  PHE 5   L  0.002 0.028  21.676 23.385 548   -6.252 -4.929 -4.713 -4.593 -4.522 -4.468 -4.389 -4.321 -4.223 -4.158 -4.096 -4.02  -3.967 -3.86  -3.822 -3.779 -3.736 -3.695 -3.657 -3.601 -3.559 -3.537 -3.497 -3.457 -3.435 -3.42  -3.399 -3.365 -3.341 -3.32  -3.299 -3.279 -3.267 -3.238 -3.207 -3.153 -3.134 -3.088 -3.063 -3.039 -3.021 -2.937 -2.9   -2.862 -2.821 -2.795 -2.769 -2.746 -2.731 -2.699 -2.681 -2.649 -2.63  -2.599 -2.564 -2.534 -2.508 -2.499 -2.485 -2.444 -2.392 -2.373 -2.366 -2.345 -2.314 -2.298 -2.248 -2.212 -2.174 -2.152 -2.082 -1.991 -1.94  -1.852 -1.81  -1.79  -1.768 -1.677 -1.624 -1.56  -1.433 -1.366 -1.27  -1.155 -1.049 -1.011 -0.934 -0.86  -0.783 -0.655 -0.566  -0.512  -0.375  -0.267  -0.141  0.041   0.167   0.438   0.836   2.99      51.157   
1033  PHE 5   L  0.002 0.028  23.385 24.993 594   -5.99  -5.092 -4.798 -4.708 -4.482 -4.375 -4.32  -4.221 -4.179 -4.129 -4.087 -4.019 -4     -3.937 -3.884 -3.836 -3.798 -3.771 -3.723 -3.68  -3.643 -3.618 -3.569 -3.55  -3.536 -3.507 -3.471 -3.419 -3.379 -3.36  -3.334 -3.292 -3.273 -3.246 -3.227 -3.213 -3.193 -3.177 -3.169 -3.088 -3.062 -3.04  -3.022 -2.963 -2.911 -2.891 -2.866 -2.835 -2.819 -2.789 -2.775 -2.758 -2.742 -2.71  -2.691 -2.657 -2.6   -2.54  -2.521 -2.487 -2.453 -2.418 -2.373 -2.317 -2.283 -2.243 -2.185 -2.141 -2.067 -2.036 -1.994 -1.954 -1.905 -1.871 -1.813 -1.756 -1.704 -1.66  -1.562 -1.469 -1.389 -1.291 -1.215 -1.145 -1.062 -1.002 -0.88  -0.677 -0.619 -0.485 -0.421  -0.35   -0.176  0.16    0.344   0.608   1.078   1.703   2.35    4.544     27.819   
1034  PHE 5   L  0.002 0.028  24.993 26.849 267   -5.776 -5.132 -5.057 -4.958 -4.849 -4.648 -4.576 -4.468 -4.373 -4.24  -4.152 -4.11  -4.041 -4.015 -3.911 -3.807 -3.784 -3.77  -3.679 -3.648 -3.611 -3.605 -3.541 -3.525 -3.491 -3.463 -3.395 -3.365 -3.35  -3.319 -3.301 -3.28  -3.236 -3.215 -3.199 -3.177 -3.151 -3.142 -3.125 -3.1   -3.093 -3.084 -3.055 -3.043 -3.028 -2.987 -2.95  -2.927 -2.864 -2.84  -2.798 -2.767 -2.729 -2.704 -2.653 -2.626 -2.567 -2.539 -2.479 -2.464 -2.444 -2.409 -2.391 -2.362 -2.33  -2.265 -2.228 -2.169 -2.141 -2.125 -2.103 -2.093 -2.079 -1.995 -1.987 -1.898 -1.828 -1.799 -1.718 -1.655 -1.6   -1.528 -1.448 -1.31  -1.202 -1.136 -0.881 -0.784 -0.738 -0.709 -0.67   -0.639  -0.426  -0.098  0.159   0.28    0.526   1.129   3.291   7.074     116.499  
1035  PHE 5   L  0.002 0.028  26.849 30.5   554   -5.748 -4.908 -4.761 -4.623 -4.506 -4.379 -4.296 -4.252 -4.188 -4.106 -4.051 -4.011 -3.957 -3.94  -3.926 -3.883 -3.827 -3.761 -3.733 -3.669 -3.631 -3.611 -3.529 -3.496 -3.466 -3.415 -3.378 -3.317 -3.259 -3.243 -3.185 -3.144 -3.118 -3.067 -3.044 -3.008 -2.992 -2.951 -2.921 -2.864 -2.84  -2.817 -2.792 -2.779 -2.741 -2.725 -2.698 -2.656 -2.614 -2.586 -2.544 -2.507 -2.452 -2.415 -2.393 -2.355 -2.324 -2.266 -2.243 -2.213 -2.178 -2.152 -2.114 -2.078 -2.052 -2.027 -1.963 -1.907 -1.841 -1.787 -1.75  -1.702 -1.663 -1.608 -1.553 -1.481 -1.396 -1.318 -1.247 -1.196 -1.151 -1.047 -0.966 -0.918 -0.845 -0.781 -0.73  -0.624 -0.541 -0.461 -0.37   -0.004  0.171   0.298   0.618   0.971   1.211   1.718   2.427   7.595     41.359   
1036  PHE 5   L  0.028 0.104  5.5    19.306 484   -5.303 -4.684 -4.361 -4.151 -3.959 -3.835 -3.75  -3.557 -3.506 -3.476 -3.427 -3.38  -3.347 -3.299 -3.246 -3.203 -3.159 -3.093 -3.079 -3.051 -3.036 -3.025 -2.999 -2.979 -2.962 -2.921 -2.87  -2.843 -2.811 -2.773 -2.736 -2.7   -2.647 -2.618 -2.56  -2.532 -2.508 -2.489 -2.468 -2.448 -2.424 -2.412 -2.37  -2.356 -2.328 -2.28  -2.263 -2.242 -2.223 -2.165 -2.135 -2.106 -2.069 -2.032 -2.011 -1.974 -1.95  -1.922 -1.902 -1.86  -1.833 -1.793 -1.744 -1.728 -1.706 -1.688 -1.638 -1.585 -1.54  -1.496 -1.439 -1.385 -1.342 -1.271 -1.232 -1.127 -1.079 -1.025 -0.951 -0.887 -0.812 -0.684 -0.614 -0.566 -0.359 -0.226 -0.174 -0.114 0.093  0.147  0.349   0.599   0.788   1.035   1.465   1.7     3.321   4.584   7.778   10.546    20.789   
1037  PHE 5   L  0.028 0.104  19.306 20.965 290   -5.225 -4.52  -4.201 -4.106 -4.019 -3.927 -3.881 -3.824 -3.781 -3.687 -3.597 -3.584 -3.536 -3.425 -3.383 -3.318 -3.276 -3.272 -3.236 -3.17  -3.109 -3.096 -3.058 -3.038 -2.979 -2.957 -2.929 -2.83  -2.744 -2.714 -2.665 -2.634 -2.618 -2.566 -2.546 -2.513 -2.484 -2.447 -2.435 -2.398 -2.382 -2.364 -2.313 -2.301 -2.235 -2.211 -2.189 -2.154 -2.15  -2.133 -2.115 -2.09  -2.076 -2.015 -2.001 -1.946 -1.914 -1.892 -1.841 -1.81  -1.769 -1.72  -1.656 -1.575 -1.53  -1.495 -1.47  -1.427 -1.403 -1.354 -1.337 -1.298 -1.215 -1.129 -1.065 -1.002 -0.979 -0.95  -0.834 -0.784 -0.734 -0.697 -0.642 -0.546 -0.482 -0.361 -0.254 -0.094 -0.024 0.024  0.282   0.501   0.567   0.658   0.895   1.044   1.514   1.826   2.854   4.401     9.665    
1038  PHE 5   L  0.028 0.104  20.965 22.53  613   -5.26  -4.893 -4.683 -4.458 -4.353 -4.262 -4.031 -3.979 -3.878 -3.75  -3.712 -3.671 -3.641 -3.611 -3.574 -3.541 -3.512 -3.47  -3.439 -3.36  -3.332 -3.285 -3.255 -3.209 -3.154 -3.133 -3.107 -3.061 -3.03  -2.996 -2.962 -2.925 -2.906 -2.882 -2.868 -2.835 -2.812 -2.772 -2.725 -2.681 -2.663 -2.624 -2.59  -2.559 -2.536 -2.521 -2.502 -2.488 -2.469 -2.428 -2.39  -2.366 -2.33  -2.314 -2.292 -2.268 -2.252 -2.214 -2.189 -2.16  -2.13  -2.071 -2.018 -1.959 -1.916 -1.867 -1.84  -1.777 -1.728 -1.683 -1.614 -1.591 -1.543 -1.523 -1.507 -1.478 -1.437 -1.378 -1.34  -1.28  -1.23  -1.173 -1.092 -1.034 -0.971 -0.91  -0.808 -0.704 -0.6   -0.47  -0.397  -0.277  -0.061  0.073   0.282   0.785   1.109   1.682   2.16    2.987     29.147   
1039  PHE 5   L  0.028 0.104  22.53  24.403 505   -5.599 -4.681 -4.33  -4.158 -3.937 -3.847 -3.779 -3.727 -3.621 -3.589 -3.509 -3.463 -3.422 -3.385 -3.369 -3.326 -3.299 -3.261 -3.222 -3.209 -3.174 -3.133 -3.097 -3.058 -3.028 -3.006 -2.912 -2.883 -2.86  -2.832 -2.79  -2.772 -2.739 -2.73  -2.707 -2.681 -2.651 -2.627 -2.606 -2.577 -2.562 -2.532 -2.513 -2.487 -2.466 -2.428 -2.396 -2.381 -2.336 -2.282 -2.232 -2.193 -2.155 -2.13  -2.114 -2.072 -2.042 -2.018 -1.969 -1.916 -1.883 -1.864 -1.818 -1.774 -1.698 -1.671 -1.628 -1.584 -1.521 -1.497 -1.465 -1.413 -1.391 -1.319 -1.284 -1.231 -1.183 -1.165 -1.126 -1.071 -1.014 -0.979 -0.898 -0.836 -0.725 -0.684 -0.647 -0.528 -0.442 -0.372 -0.218  -0.004  0.109   0.314   0.435   0.788   1.16    1.545   2.675   4.681     19.443   
1040  PHE 5   L  0.028 0.104  24.403 30.5   444   -5.009 -4.124 -4.017 -3.946 -3.877 -3.84  -3.8   -3.749 -3.732 -3.671 -3.62  -3.592 -3.452 -3.399 -3.355 -3.324 -3.277 -3.255 -3.219 -3.139 -3.088 -3.013 -2.917 -2.883 -2.849 -2.801 -2.768 -2.742 -2.663 -2.643 -2.629 -2.592 -2.565 -2.517 -2.488 -2.464 -2.446 -2.417 -2.386 -2.336 -2.295 -2.242 -2.216 -2.189 -2.16  -2.147 -2.125 -2.101 -2.082 -2.055 -2.044 -2.004 -1.976 -1.966 -1.924 -1.886 -1.864 -1.812 -1.794 -1.762 -1.712 -1.658 -1.639 -1.598 -1.521 -1.505 -1.475 -1.418 -1.39  -1.365 -1.334 -1.311 -1.277 -1.214 -1.189 -1.138 -1.117 -1.072 -1.005 -0.984 -0.947 -0.9   -0.699 -0.666 -0.625 -0.58  -0.549 -0.483 -0.403 -0.312 -0.202  -0.132  0.093   0.461   0.732   1.097   1.577   2.513   3.633   6.133     10.626   
1041  PHE 5   L  0.104 0.257  5.5    16.699 370   -4.35  -3.545 -3.303 -3.116 -3.073 -2.945 -2.862 -2.804 -2.733 -2.685 -2.665 -2.621 -2.557 -2.515 -2.437 -2.404 -2.333 -2.257 -2.192 -2.166 -2.141 -2.11  -2.078 -2.03  -2.018 -1.998 -1.978 -1.951 -1.94  -1.891 -1.86  -1.841 -1.825 -1.822 -1.786 -1.76  -1.73  -1.707 -1.69  -1.669 -1.642 -1.63  -1.588 -1.549 -1.529 -1.471 -1.414 -1.403 -1.384 -1.326 -1.297 -1.259 -1.204 -1.191 -1.161 -1.121 -1.098 -1.091 -1.023 -0.995 -0.968 -0.949 -0.913 -0.902 -0.879 -0.844 -0.807 -0.788 -0.736 -0.702 -0.688 -0.658 -0.56  -0.503 -0.482 -0.432 -0.406 -0.332 -0.28  -0.198 -0.138 -0.116 -0.078 -0.035 0.066  0.171  0.241  0.282  0.395  0.465  0.501   0.568   0.686   0.735   0.849   1.192   1.558   2.178   3.015   5.428     20.432   
1042  PHE 5   L  0.104 0.257  16.699 18.389 504   -4.722 -3.793 -3.661 -3.585 -3.558 -3.372 -3.256 -3.189 -3.054 -2.923 -2.843 -2.791 -2.709 -2.63  -2.594 -2.57  -2.513 -2.453 -2.354 -2.338 -2.303 -2.256 -2.225 -2.198 -2.182 -2.165 -2.137 -2.117 -2.093 -2.056 -2.028 -1.994 -1.96  -1.938 -1.928 -1.918 -1.894 -1.876 -1.863 -1.839 -1.783 -1.745 -1.704 -1.671 -1.649 -1.632 -1.607 -1.576 -1.553 -1.524 -1.488 -1.46  -1.408 -1.399 -1.381 -1.344 -1.309 -1.268 -1.241 -1.218 -1.189 -1.168 -1.136 -1.057 -1.028 -0.966 -0.931 -0.875 -0.796 -0.737 -0.676 -0.657 -0.606 -0.546 -0.51  -0.473 -0.414 -0.385 -0.357 -0.282 -0.256 -0.152 -0.063 0.022  0.123  0.216  0.267  0.343  0.53   0.775  0.929   1.102   1.178   1.468   1.966   2.327   2.934   4.367   4.95    7.009     174.103  
1043  PHE 5   L  0.104 0.257  18.389 19.948 586   -4.728 -4.238 -3.986 -3.824 -3.694 -3.599 -3.362 -3.291 -3.231 -3.146 -3.11  -3     -2.959 -2.928 -2.888 -2.837 -2.78  -2.721 -2.688 -2.622 -2.588 -2.549 -2.514 -2.475 -2.419 -2.401 -2.319 -2.267 -2.238 -2.201 -2.149 -2.124 -2.104 -2.067 -2.049 -2.013 -1.974 -1.953 -1.915 -1.89  -1.861 -1.825 -1.804 -1.79  -1.769 -1.742 -1.719 -1.691 -1.657 -1.595 -1.564 -1.544 -1.491 -1.46  -1.44  -1.417 -1.369 -1.339 -1.312 -1.258 -1.228 -1.189 -1.154 -1.126 -1.063 -1.027 -1.008 -0.943 -0.871 -0.824 -0.794 -0.765 -0.684 -0.648 -0.606 -0.558 -0.522 -0.462 -0.399 -0.342 -0.285 -0.191 -0.166 -0.102 -0.038 0.023  0.198  0.335  0.44   0.561  0.686   0.975   1.143   1.258   1.372   1.746   2.399   3.021   4.211   7.072     31.887   
1044  PHE 5   L  0.104 0.257  19.948 21.844 477   -5.153 -4.151 -3.794 -3.6   -3.432 -3.353 -3.254 -3.127 -3.058 -3.025 -2.954 -2.87  -2.844 -2.782 -2.735 -2.706 -2.607 -2.564 -2.522 -2.436 -2.429 -2.383 -2.365 -2.325 -2.31  -2.276 -2.203 -2.177 -2.134 -2.112 -2.07  -2.038 -2.023 -1.982 -1.952 -1.897 -1.886 -1.865 -1.855 -1.843 -1.831 -1.807 -1.775 -1.719 -1.699 -1.672 -1.637 -1.616 -1.593 -1.567 -1.542 -1.504 -1.46  -1.403 -1.381 -1.331 -1.276 -1.25  -1.239 -1.204 -1.124 -1.098 -1.02  -1.007 -0.998 -0.955 -0.916 -0.886 -0.848 -0.788 -0.717 -0.692 -0.665 -0.614 -0.566 -0.54  -0.515 -0.436 -0.349 -0.298 -0.261 -0.19  -0.116 0.01   0.095  0.211  0.274  0.34   0.469  0.57   0.692   0.845   1.089   1.239   1.364   1.621   1.896   2.199   2.962   4.737     61.67    
1045  PHE 5   L  0.104 0.257  21.844 30.5   414   -4.38  -3.812 -3.706 -3.589 -3.535 -3.424 -3.364 -3.248 -3.159 -3.066 -2.993 -2.957 -2.902 -2.862 -2.8   -2.725 -2.676 -2.641 -2.63  -2.596 -2.561 -2.546 -2.503 -2.483 -2.455 -2.395 -2.334 -2.288 -2.263 -2.242 -2.19  -2.139 -2.1   -2.088 -2.054 -2.02  -1.985 -1.957 -1.908 -1.89  -1.867 -1.814 -1.78  -1.759 -1.71  -1.686 -1.666 -1.635 -1.598 -1.571 -1.54  -1.506 -1.478 -1.448 -1.423 -1.412 -1.38  -1.346 -1.331 -1.29  -1.22  -1.166 -1.143 -1.096 -1.069 -1.034 -0.977 -0.937 -0.897 -0.868 -0.799 -0.759 -0.737 -0.702 -0.668 -0.639 -0.496 -0.412 -0.377 -0.35  -0.258 -0.182 -0.106 0.023  0.1    0.245  0.375  0.451  0.548  0.674  0.764   0.906   1.034   1.391   1.997   2.308   2.593   3.156   3.756   4.437     295.723  
1046  PHE 5   L  0.257 1      5.5    10.915 446   -1.987 -1.462 -1.298 -1.232 -1.168 -1.093 -0.974 -0.853 -0.786 -0.649 -0.619 -0.591 -0.539 -0.523 -0.487 -0.433 -0.41  -0.385 -0.343 -0.328 -0.292 -0.244 -0.195 -0.17  -0.117 -0.072 -0.04  -0.011 0.006  0.045  0.084  0.103  0.126  0.153  0.167  0.2    0.246  0.278  0.307  0.329  0.372  0.427  0.446  0.465  0.499  0.525  0.539  0.551  0.58   0.599  0.619  0.661  0.686  0.704  0.73   0.753  0.778  0.805  0.836  0.872  0.905  0.947  0.993  1.018  1.079  1.129  1.168  1.201  1.23   1.251  1.284  1.32   1.413  1.453  1.477  1.519  1.547  1.636  1.708  1.813  1.876  1.918  1.99   2.034  2.186  2.285  2.335  2.426  2.619  2.899  3.023   3.32    3.406   3.785   4.205   4.697   5.531   6.808   8.533   12.101    15735.291
1047  PHE 5   L  0.257 1      10.915 13.398 594   -3.37  -2.436 -2.136 -1.953 -1.862 -1.74  -1.557 -1.508 -1.44  -1.388 -1.349 -1.284 -1.257 -1.213 -1.145 -1.087 -1.05  -0.992 -0.974 -0.93  -0.901 -0.877 -0.807 -0.765 -0.726 -0.668 -0.627 -0.604 -0.583 -0.528 -0.506 -0.461 -0.416 -0.375 -0.36  -0.335 -0.308 -0.278 -0.261 -0.216 -0.185 -0.156 -0.136 -0.111 -0.088 -0.069 -0.036 -0.013 0.011  0.041  0.067  0.1    0.115  0.148  0.195  0.261  0.29   0.325  0.378  0.401  0.429  0.451  0.483  0.549  0.591  0.625  0.655  0.698  0.742  0.778  0.807  0.852  0.889  0.957  1.002  1.086  1.234  1.323  1.378  1.421  1.506  1.617  1.709  1.826  1.911  2.11   2.257  2.438  2.632  2.747  2.936   3.123   3.192   3.363   3.876   4.147   4.833   5.63    6.927   10.134    34.347   
1048  PHE 5   L  0.257 1      13.398 15.588 429   -3.22  -3.035 -2.644 -2.338 -2.209 -2.015 -1.929 -1.881 -1.822 -1.798 -1.705 -1.66  -1.588 -1.531 -1.462 -1.375 -1.354 -1.319 -1.287 -1.247 -1.211 -1.142 -1.114 -1.095 -1.067 -0.998 -0.977 -0.956 -0.92  -0.885 -0.836 -0.808 -0.774 -0.747 -0.697 -0.656 -0.619 -0.588 -0.556 -0.53  -0.506 -0.48  -0.455 -0.433 -0.414 -0.396 -0.357 -0.296 -0.287 -0.272 -0.254 -0.237 -0.224 -0.125 -0.098 -0.051 -0.019 0.013  0.051  0.098  0.171  0.204  0.252  0.289  0.331  0.361  0.446  0.488  0.511  0.567  0.636  0.664  0.712  0.74   0.788  0.812  0.898  0.957  1.002  1.049  1.101  1.16   1.216  1.325  1.485  1.563  1.634  1.705  1.819  1.95   2.229   2.604   2.957   3.507   3.746   4.193   4.993   6.537   9.163   10.447    33.641   
1049  PHE 5   L  0.257 1      15.588 17.815 372   -3.432 -2.845 -2.716 -2.618 -2.46  -2.341 -2.253 -2.165 -2.117 -2.097 -2.071 -2.007 -1.933 -1.891 -1.854 -1.782 -1.745 -1.703 -1.653 -1.623 -1.593 -1.533 -1.509 -1.462 -1.417 -1.331 -1.308 -1.281 -1.234 -1.219 -1.188 -1.175 -1.153 -1.131 -1.101 -1.079 -1.035 -1.002 -0.975 -0.929 -0.909 -0.865 -0.82  -0.796 -0.761 -0.721 -0.693 -0.647 -0.634 -0.591 -0.576 -0.528 -0.52  -0.5   -0.452 -0.421 -0.374 -0.35  -0.326 -0.307 -0.284 -0.265 -0.232 -0.192 -0.178 -0.116 -0.089 -0.06  -0.046 0.008  0.051  0.074  0.118  0.181  0.234  0.322  0.372  0.397  0.55   0.606  0.65   0.684  0.721  0.819  0.866  0.964  1.111  1.131  1.161  1.235  1.394   1.605   1.734   1.927   2.236   2.52    2.911   3.257   4.029   6.762     14.902   
1050  PHE 5   L  0.257 1      17.815 30.5   501   -4.269 -3.26  -2.933 -2.707 -2.516 -2.434 -2.374 -2.159 -2.101 -2.039 -2.014 -1.972 -1.945 -1.909 -1.871 -1.813 -1.778 -1.733 -1.722 -1.644 -1.619 -1.571 -1.534 -1.506 -1.481 -1.454 -1.432 -1.407 -1.377 -1.337 -1.297 -1.267 -1.249 -1.217 -1.184 -1.148 -1.089 -1.044 -0.996 -0.978 -0.962 -0.924 -0.897 -0.872 -0.824 -0.796 -0.783 -0.751 -0.717 -0.697 -0.667 -0.647 -0.589 -0.575 -0.515 -0.473 -0.45  -0.406 -0.345 -0.33  -0.277 -0.258 -0.221 -0.184 -0.12  -0.089 -0.069 -0.017 0.041  0.072  0.128  0.202  0.227  0.297  0.324  0.349  0.409  0.454  0.494  0.558  0.626  0.664  0.735  0.962  1.076  1.218  1.461  1.548  1.571  1.712  1.909   2.026   2.269   2.463   2.843   3.24    3.508   4.586   6.857   10.036    41134.473
1051  PRO 13  E  0     0.074  5.5    21.796 158   -6.012 -4.745 -4.539 -4.474 -4.445 -4.391 -4.332 -4.327 -4.289 -4.261 -4.153 -4.108 -4.056 -4.006 -3.999 -3.979 -3.935 -3.921 -3.899 -3.849 -3.837 -3.816 -3.777 -3.716 -3.688 -3.673 -3.667 -3.65  -3.607 -3.576 -3.544 -3.499 -3.466 -3.43  -3.414 -3.403 -3.315 -3.277 -3.261 -3.252 -3.241 -3.229 -3.195 -3.13  -3.046 -3.04  -3.027 -3.009 -2.992 -2.959 -2.936 -2.893 -2.89  -2.863 -2.832 -2.826 -2.82  -2.789 -2.78  -2.734 -2.711 -2.703 -2.698 -2.682 -2.67  -2.629 -2.617 -2.588 -2.564 -2.535 -2.527 -2.47  -2.42  -2.353 -2.291 -2.248 -2.219 -2.135 -2.102 -2.065 -2.037 -2.009 -1.996 -1.929 -1.906 -1.852 -1.83  -1.737 -1.68  -1.655 -1.645  -1.56   -1.483  -1.473  -1.426  -1.288  -1.057  -0.996  -0.575  1.244     2.389    
